name,type,lat,lon,address
Govt.Ayurveda Dispensary Avinissery,hospital,10.4700513,76.2215205,"Govt.Ayurveda Dispensary Avinissery, Pallissery.P.O, Mannuthy-Palakkal Road, Ollur, Thrissur, Thrissur District, Kerala, 680027, India"
NHM AYURVEDA DISPENSARY,hospital,10.3584894,76.1268567,"NHM AYURVEDA DISPENSARY, Ponnani-Chavakkad-Kodungallur Highway, Mathilakam, Kodungallur, Thrissur District, Kerala, 680687, India"
"Ayush NHM PHC Homoeopathy, Mundathikode",hospital,10.6440936,76.2057791,"Ayush NHM PHC Homoeopathy, Mundathikode, Wadakkancherry road, Thiruthiparambu, Talappilly, Thrissur District, Kerala, 680601, India"
"Government Homeo Dispensary, Thiruvilwamala",hospital,10.7356262,76.4289716,"Government Homeo Dispensary, Thiruvilwamala, 582/B, Mini Civil Station Road, Thelakkattukunn Colony, Thiruvilwamala, Talappilly, Thrissur District, Kerala, 680588, India"
GOVT AYURVEDA DISPENSARY VETTILAPPARA,hospital,10.2908962,76.5085739,"GOVT AYURVEDA DISPENSARY VETTILAPPARA, GAD VETTILAPPARA, Aroormuzhy road, Athirappilly, Chalakkudy, Thrissur District, Kerala, 680721, India"
GAD Ollukkara,hospital,10.5279704,76.2547495,"GAD Ollukkara, Thrissur - Mannuthy Road, Mission Quarters, Chelakkottukara, Thrissur, Thrissur District, Kerala, 680655, India"
Govt Ayurveda DIspensary Venkitangu,hospital,10.5191684,76.0911303,"Govt Ayurveda DIspensary Venkitangu, Chavakkad-Mulassery-Kanjany-Peringottukara Road, Puvathoor, Chavakkad, Thrissur District, Kerala, 680510, India"
N/A,hospital,10.7370948,76.3132156,"Cheruthuruthy-Panjal-Chelakara Road, Talappilly, Thrissur District, Kerala, 680591, India"
Veterinary Dispansary Pulacode,hospital,10.6496453,76.3568992,"Veterinary Dispansary Pulacode, Chelakkara Elenad Road, Chelakkara, Talappilly, Thrissur District, Kerala, 680586, India"
ICDP Sub center Kalappara,hospital,10.6359426,76.3621474,"ICDP Sub center Kalappara, Chelakkara Elenad Road, Chelakkara, Talappilly, Thrissur District, Kerala, 680586, India"
N/A,hospital,10.6135058,76.1801316,"Avanoor Mundathikkod Road, Edakkulam, Thrissur, Thrissur District, Kerala, 680596, India"
"Government Ayurveda Dispensary, Alagappanagar",hospital,10.4345756,76.2961886,"Government Ayurveda Dispensary, Alagappanagar, XIII / 184, Medamkullangara Temple road, Puthukkad, Mukundapuram, Thrissur District, Kerala, 680302, India"
GOVT AYURVEDA DISPENSARY PARIYARAM,hospital,10.3195967,76.3706856,"GOVT AYURVEDA DISPENSARY PARIYARAM, GAD PARIYARAM, Pariyaram Grama Panchayath Road, Elanjipra, Chalakkudy, Thrissur District, Kerala, 680721, India"
"Government Ayurveda Dispensary, Thiruvilwamala",hospital,10.7356194,76.4290669,"Government Ayurveda Dispensary, Thiruvilwamala, Temple Road, Thelakkattukunn Colony, Thiruvilwamala, Talappilly, Thrissur District, Kerala, 680588, India"
Government Ayurveda Dispensary Parappukara,hospital,10.4048211,76.2788572,"Government Ayurveda Dispensary Parappukara, Salem - Kochi - Kanyakumari Highway, Nandikkara, Mukundapuram, Thrissur District, Kerala, 680301, India"
AYUSH Primary Health Centre Homeopathy Kadukutty Vynthala Homoeo Dispensery,hospital,10.2591342,76.3030196,"AYUSH Primary Health Centre Homeopathy Kadukutty Vynthala Homoeo Dispensery, vynthala annamanada road, Sampaloor, Chalakkudy, Thrissur District, Kerala, 680731, India"
"Government Homoeo Dispensary, Venkitangu",hospital,10.5192476,76.0909888,"Government Homoeo Dispensary, Venkitangu, Chavakkad-Mulassery-Kanjany-Peringottukara Road, Puvathoor, Chavakkad, Thrissur District, Kerala, 680509, India"
"Govt. Ayurveda Dispensary, Kodassery, Pulinkara",hospital,10.3356648,76.4373817,"Govt. Ayurveda Dispensary, Kodassery, Pulinkara, Govt. Ayurveda Dispensary, Kodassery,, Quarry Road, Chalakkudy, Thrissur District, Kerala, 680724, India"
government ayuveda hospital puthenchira,hospital,10.2810386,76.2606172,"government ayuveda hospital puthenchira, mankidi-kundai road, Mukundapuram, Thrissur District, Kerala, 680731, India"
"Government Ayurveda Dispensary, Tholur",hospital,10.5673944,76.1247296,"Government Ayurveda Dispensary, Tholur, 7/684, Kaiparambu - Parappur Road, Parappur, Thrissur, Thrissur District, Kerala, 680552, India"
Maria Hospital,hospital,10.1126055,76.5160764,"Maria Hospital, Aluva - Munnar Road, Kuruppampady, Kunnathunad, Ernakulam District, Kerala, 683545, India"
Neethi Medical Store,hospital,10.4688554,76.0820249,"Neethi Medical Store, Thrissur - Kanjani - Vadanappally Road state high way, Vadanappally, Chavakkad, Thrissur District, Kerala, 680614, India"
N/A,hospital,10.7609959,76.5429713,"Kuzhalmannam-Peringottukurussi Road, Kalluparambu Colony, Kottayi, Alathur, Palakkad District, Kerala, 678572, India"
Dental clinic,hospital,10.6434154,76.2048179,"Dental clinic, Wadakkancherry road, Thiruthiparambu, Talappilly, Thrissur District, Kerala, 680595, India"
samuels clinic,hospital,10.5747416,76.1626632,"samuels clinic, Thrissur-Kuttipuram road, Laksham Veedu, Peramangalam, Thrissur, Thrissur District, Kerala, 680555, India"
KP Prabhakaran memorial government hospital anthikkad,hospital,10.4581257,76.1162883,"KP Prabhakaran memorial government hospital anthikkad, vilakkumkal mangattukara anjangadi road, Anthikkad, Thrissur, Thrissur District, Kerala, 680641, India"
"Ashwamalika Hospital, kanjany",hospital,10.4784905,76.1149246,"Ashwamalika Hospital, kanjany, Chavakkad-Mullassery-Kanjany -Peringottukara Road, Kanjany, Thrissur, Thrissur District, Kerala, 680617, India"
Jubilee Ayurveda Misson Hospital,hospital,10.5592643,76.2341114,"Jubilee Ayurveda Misson Hospital, Viyyur - Thanikkudam Road, Thanikkudam, Thrissur, Thrissur District, Kerala, 680631, India"
"hospital,doctors",hospital,10.6086419,76.1388542,"hospital,doctors, Kaiparambu-Thalakottukara Road, Kaiparambu Colony, Thrissur, Thrissur District, Kerala, 680546, India"
N/A,hospital,10.609384,76.1393075,"Kaiparambu-Thalakottukara Road, Kaiparambu Colony, Thrissur, Thrissur District, Kerala, 680546, India"
Homeo dispensery,hospital,10.5493041,76.1639148,"Homeo dispensery, Adat Road, Puzhakkal, Muthuvara, Thrissur, Thrissur District, Kerala, 680551, India"
chambakkara primary health centre,hospital,9.9542828,76.3289044,"chambakkara primary health centre, Ettumanoor - Ernakulam Road, Petta, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682308, India"
KONAY,hospital,10.3086936,76.1941959,"KONAY, Aripalam-Edakkulam Road, Irinjalakuda, Mukundapuram, Thrissur District, Kerala, 680688, India"
Ayur Vaidyanath,hospital,10.0238379,76.3412942,"Ayur Vaidyanath, Plot 75, Palarivattom - Kakkanad Road, Kakkanad, Kochi, Kanayannur, Ernakulam District, Kerala, 682030, India"
Dr. Babu Krishnakumar Clinic,hospital,10.490837,76.2769246,"Dr. Babu Krishnakumar Clinic, Thrissur Mannamangalam Road, Kainoor, Thrissur, Thrissur District, Kerala, 680014, India"
Homeopathic Hospital,hospital,9.9690891,76.4232657,"Homeopathic Hospital, Fish Market Road, Puthencruz, Kunnathunad, Ernakulam District, Kerala, 682308, India"
clinic,hospital,9.9827432,76.606085,"clinic, Muvattupuzha - Theni Road, Randar, Kizhakkekara, Muvattupuzha, Ernakulam District, Kerala, 686673, India"
mgm,hospital,10.0283141,76.6584319,"mgm, Adivad - Kudamunda - Kuthukuzhi Road, Adivad, Kothamangalam, Ernakulam District, Kerala, 686671, India"
Dental clinic,hospital,10.273721,76.245487,"Dental clinic, Vyaparabhavan road, Puthenchira, Mukundapuram, Thrissur District, Kerala, 680682, India"
Government Homeo Dispensary,hospital,10.3719673,76.1201305,"Government Homeo Dispensary, Road to Government Homeo Dispensary, Edamuttam, Chavakkad, Thrissur District, Kerala, 680568, India"
Devamatha Hospital,hospital,10.2614496,76.3523519,"Devamatha Hospital, Devamatha Ave Road, Koratty, Chalakkudy, Thrissur District, Kerala, 680308, India"
GOVERNMENT AYURVEDA DISPENSARY CHENGALOOR,hospital,10.4056635,76.3011244,"GOVERNMENT AYURVEDA DISPENSARY CHENGALOOR, CHENGALOOR, Pudukad Mupliyam Road, Puthukkad, Mukundapuram, Thrissur District, Kerala, 680312, India"
"Govt ayurvedic hospital,Kottappady",hospital,10.1157989,76.5851063,"Govt ayurvedic hospital,Kottappady, MDR, Kottapady, Kothamangalam, Ernakulam District, Kerala, 686695, India"
"Taluk Headquarters Hospital, Irinjalakkuda",hospital,10.3473705,76.2176635,"Taluk Headquarters Hospital, Irinjalakkuda, Potta - Moonupeedika Road, Madathikara, Mukundapuram, Thrissur District, Kerala, 680121, India"
Mitra Homoeopathy,hospital,10.0435109,76.3232099,"Mitra Homoeopathy, Vidya Nagar Road, Pathadipalam, Kalamassery, Kanayannur, Ernakulam District, Kerala, 682022, India"
take care polyclinic payachode,hospital,10.3805789,76.1191814,"take care polyclinic payachode, Ponnani-Chavakkad-Kodungallur Highway, Mathilakam, Chavakkad, Thrissur District, Kerala, 680567, India"
"Community Health Center, Ezhikkara",hospital,10.095292,76.2342403,"Community Health Center, Ezhikkara, Perumpadanna Ezhikkara Road, Chathanad, Paravur, Ernakulam District, Kerala, 683519, India"
"Primary Health Center, Eloor",hospital,10.0832761,76.2895024,"Primary Health Center, Eloor, Eloor Depot Road, Eloor, Edayar, Paravur, Ernakulam District, Kerala, 683502, India"
"Kattakayam Hospital,Kuttichira",hospital,10.3339345,76.4209682,"Kattakayam Hospital,Kuttichira, kuttikad road, Mothirakkanni, Chalakkudy, Thrissur District, Kerala, 680721, India"
N/A,hospital,10.4411703,76.2206023,"Unginchodu - Vallachira - Kadalassery Road, Cherpu, Thrissur, Thrissur District, Kerala, 680561, India"
Family Health Centre Pariyaram,hospital,10.3219789,76.4013733,"Family Health Centre Pariyaram, jeevandhara road, kuttikad- Tumbakood, Kuttikad, Chalakkudy, Thrissur District, Kerala, 680724, India"
Neethi High-Tech Lab,hospital,10.2378979,76.327831,"Neethi High-Tech Lab, Annamanada Mala Road, Chalakkudy, Thrissur District, Kerala, 680741, India"
Parakkal Dental Care And Orthodontic Centre,hospital,10.240365,76.2652513,"Parakkal Dental Care And Orthodontic Centre, annamanada -mala pallipuram road, Mala, Chalakkudy, Thrissur District, Kerala, 680732, India"
"Primary Health centre ,Avanoor",hospital,10.6081797,76.1797798,"Primary Health centre ,Avanoor, Avanoor Mundathikkod Road, Edakkulam, Thrissur, Thrissur District, Kerala, 680596, India"
GEM hospitals and research centre,hospital,10.5204383,76.2369189,"GEM hospitals and research centre, Thrissur - Mannuthy Road, Mission Quarters, Chelakkottukara, Thrissur, Thrissur District, Kerala, 680655, India"
"Urban Primary Health Centre, V R Puram",hospital,10.3090957,76.317066,"Urban Primary Health Centre, V R Puram, Sha Road, Thachudaparambu, Chalakkudy, Thrissur District, Kerala, 680722, India"
Avitis Hospital,hospital,10.6894298,76.6605608,"Avitis Hospital, Palakkad - Koduvayur - Meenakshipuram Road, Koduvayur, Chittur, Palakkad District, Kerala, 678501, India"
Medical Trust Hospital,hospital,10.3724125,76.3047065,"Medical Trust Hospital, Kodakara Bazar Road, Kodakara, Chalakkudy, Thrissur District, Kerala, 680684, India"
Indian Population Project Sub Centre Kakkayur,hospital,10.6561794,76.6374123,"Indian Population Project Sub Centre Kakkayur, Kakkayur- Pallassana Road, Pallassana, Chittur, Palakkad District, Kerala, 678512, India"
Government Ayurvedic Dispensary,hospital,10.651271,76.6321677,"Government Ayurvedic Dispensary, Koduvayur-Nenmara Road, Chittur, Palakkad District, Kerala, 678512, India"
Atreya Hospital,hospital,10.5286288,76.2264491,"Atreya Hospital, Kundukulam St, Chembukkavu, Thrissur, Thrissur District, Kerala, 680005, India"
N/A,hospital,10.6998799,76.7534534,"14/60, SH25, Chittur-Nallepilly Road, SC Colony, Manchira, Chittur, Palakkad District, Kerala, 678101, India"
N/A,hospital,10.7742544,76.638081,"Shoranur Road, Melamuri, Palakkad, Palakkad District, Kerala, 678001, India"
"Unity Hospital, Kattoor",hospital,10.3746277,76.158508,"Unity Hospital, Kattoor, Irinjalakuda Road, Kattoor, Mukundapuram, Thrissur District, Kerala, 680678, India"
Lifecare Hospital,hospital,10.0323661,76.5846648,"Lifecare Hospital, Erumalappady-Puthuppadi Road, Muvattupuzha, Ernakulam District, Kerala, 686661, India"
Primary Health Centre Kunnukara,hospital,10.1566301,76.2989421,"Primary Health Centre Kunnukara, Manjaly Athani Road, Chalakka, Paravur, Ernakulam District, Kerala, 683578, India"
Family Health Centre Eroor,hospital,9.9784164,76.3340708,"Family Health Centre Eroor, Eroor Road, Eroor, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682306, India"
Ayurveda hospital varapuzha,hospital,10.0751413,76.2708801,"Ayurveda hospital varapuzha, Chettibhagam Main Road, Varapuzha, Varappuzha, Paravur, Ernakulam District, Kerala, 683517, India"
Lakshmisudha hospital Urakam,hospital,10.4417967,76.2308711,"Lakshmisudha hospital Urakam, poochinnipadam-vallachira road, Cherpu, Thrissur, Thrissur District, Kerala, 680561, India"
Lakshmikripa Hospital Urakam,hospital,10.4418868,76.2308427,"Lakshmikripa Hospital Urakam, poochinnipadam-vallachira road, Cherpu, Thrissur, Thrissur District, Kerala, 680561, India"
Ayurvedha Dispensary,hospital,10.1125591,76.2293049,"Ayurvedha Dispensary, Perumpadanna Ezhikkara Road, kedmangalam, Chathanad, Paravur, Ernakulam District, Kerala, 683519, India"
Thripunithura Ramavarma Palace Dispensary,hospital,9.9336989,76.3532833,"Thripunithura Ramavarma Palace Dispensary, Ettumanoor - Ernakulam Road, Santhi Nagar, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682301, India"
Family Health Centre Chowara,hospital,10.1362873,76.4036224,"Family Health Centre Chowara, Aluva Kalady Road, Koollikara, Chowara, Kanjoor, Aluva, Ernakulam District, Kerala, 683580, India"
Primary Health Centre Nedumbassery,hospital,10.1621116,76.3783499,"Primary Health Centre Nedumbassery, Pocket Road, Nedumbassery, Aluva, Ernakulam District, Kerala, 693111, India"
Family Health Centre Alangad,hospital,10.1099055,76.2780318,"Family Health Centre Alangad, Tharayil Bhagavathy Temple Road, Chirayam, Kongorpilly, Paravur, Ernakulam District, Kerala, 683525, India"
Primary Health Centre Thrikakkara,hospital,10.0222321,76.3166833,"Primary Health Centre Thrikakkara, Kakkanad-Edappally, NGO Quarters, Edappally, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682021, India"
Primary Health Centre Manjalloor,hospital,9.9423458,76.6674579,"Primary Health Centre Manjalloor, Main Eastern Highway, Kizhakkekara, Vazhakulam, Muvattupuzha, Ernakulam District, Kerala, 686670, India"
Cochin Cancer Research Centre,hospital,10.0534587,76.3543132,"Cochin Cancer Research Centre, HMT Road, Kangarappady, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682022, India"
"Community Health Centre, Varapuzha",hospital,10.0566983,76.3018712,"Community Health Centre, Varapuzha, Glass Factory Road, Manjummel, Paravur, Ernakulam District, Kerala, 683501, India"
"Primary Health Centre, Mookkannor",hospital,10.2395353,76.420921,"Primary Health Centre, Mookkannor, Ezhattumugham Road, Aluva, Ernakulam District, Kerala, 683577, India"
"Primary Health Centre, Parakkadavu",hospital,10.1950478,76.3476571,"Primary Health Centre, Parakkadavu, MDR, Vattapparambu, Elavoor Colony, Aluva, Ernakulam District, Kerala, 693572, India"
Primary Health Centre Pothanicad,hospital,10.0118264,76.6859561,"Primary Health Centre Pothanicad, Pothanicad-Chathamattom Road, Pothanikkad, Pothanicad, Kothamangalam, Ernakulam District, Kerala, 686671, India"
"Community Health Centre, Vengola",hospital,10.0814849,76.4614122,"Community Health Centre, Vengola, Mannoor - Ponjassery Road, Airapuram, Kunnathunad, Ernakulam District, Kerala, 683556, India"
Community health Centre Pallarimangalam,hospital,10.0362757,76.6868871,"Community health Centre Pallarimangalam, Oonnukal - Adivad Road, Koovalloor, Kothamangalam, Ernakulam District, Kerala, 686671, India"
Community Health Centre Varapetty,hospital,10.0489598,76.6263478,"Community Health Centre Varapetty, Check Dam, Kothamangalam, Ernakulam District, Kerala, 686666, India"
Karunnya Pharmacy,hospital,10.1155687,76.4815794,"Karunnya Pharmacy, Aluva - Munnar Road, Perumbavoor, Kunnathunad, Ernakulam District, Kerala, 683500, India"
"Mahatma Gandhi Memorial Hospital & Lab, Kavalangad",hospital,10.05244,76.7037076,"Mahatma Gandhi Memorial Hospital & Lab, Kavalangad, Kochi - Dhanushkodi Road, Kuthukhuzi, Kothamangalam, Ernakulam District, Kerala, 686693, India"
Homeo dispensery,hospital,10.1422509,76.3655286,"Homeo dispensery, Airport Road, Athani, Aluva, Ernakulam District, Kerala, 683585, India"
Government Dispensary High Court Ernakulam,hospital,10.0061874,76.2849195,"Government Dispensary High Court Ernakulam, erattukulangara road, Pachalam, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682012, India"
Community Health Centre Pallipuram,hospital,10.1677492,76.1861586,"Community Health Centre Pallipuram, Kunjithai Road, Paravur, Ernakulam District, Kerala, 683515, India"
Family Health centre  Chittattukara,hospital,10.1886944,76.2125866,"Family Health centre  Chittattukara, ഗോതുരുത്ത് - വടക്കുംപുറം റോഡ്, Moothakunnam, Paravur, Ernakulam District, Kerala, 683516, India"
Family Health Center Kizhakkenchery,hospital,10.5682269,76.4904023,"Family Health Center Kizhakkenchery, Vadakkenchery-Kizhakkencherry Road, Kizhakkencherry, Alathur, Palakkad District, Kerala, 678684, India"
Family Health Center Puthucode,hospital,10.6368499,76.4489992,"Family Health Center Puthucode, Chanthapura-Vennur Road, Lakshamveedu Colony, Pattoola, Puthucode, Alathur, Palakkad District, Kerala, 678687, India"
Family Health Center Vandazhi,hospital,10.5815236,76.5196983,"Family Health Center Vandazhi, mangalam dam road, Mudappallur, Alathur, Palakkad District, Kerala, 678705, India"
Family Health Center Kuthannur,hospital,10.7310178,76.5445521,"Family Health Center Kuthannur, Chenganiyurkavu_Road, Kollad Colony, Alathur, Palakkad District, Kerala, 678721, India"
Taluk Head Quarters Hospital Alathur,hospital,10.6467672,76.5379587,"Taluk Head Quarters Hospital Alathur, Pazhayannur-Alathur Road, Ambedkar Colony, Puducode, edathil colony, Alathur, Palakkad District, Kerala, 678543, India"
Primary Health Center Kavassery,hospital,10.6579279,76.4734994,"Primary Health Center Kavassery, Local Road, Tarur, Alathur, Palakkad District, Kerala, 678548, India"
FHC KOLLENGODE,hospital,10.6154787,76.6967315,"FHC KOLLENGODE, Kollengode-Pudhunagaram Road, Kollengode, Chittur, Palakkad District, Kerala, 678506, India"
"Primary Health Centre, Vadavanoor",hospital,10.6409368,76.6899583,"Primary Health Centre, Vadavanoor, Kollengode-Pudhunagaram Road, Vadavannur, Chittur, Palakkad District, Kerala, 678504, India"
Primary Health Centre,hospital,10.6808594,76.6811543,"Primary Health Centre, Palakkad - Koduvayur - Meenakshipuram Road, Koduvayur, Chittur, Palakkad District, Kerala, 678503, India"
CHC KODUVAYUR,hospital,10.6896508,76.6599469,"CHC KODUVAYUR, Karuvannur Thara Road, Koduvayur, Chittur, Palakkad District, Kerala, 678501, India"
PHC ELAVANCHERRY,hospital,10.6077587,76.6570275,"PHC ELAVANCHERRY, Vadakkenchery - Pollachi Road, Chittur, Palakkad District, Kerala, 678688, India"
Family Health Centre Pallasanna,hospital,10.6288949,76.6422317,"Family Health Centre Pallasanna, Kollengode Road, Pallassana, Chittur, Palakkad District, Kerala, 678505, India"
FHC PERUVEMBA,hospital,10.7030243,76.6852402,"FHC PERUVEMBA, Peruvemba road, Peruvamba, Palakkad, Palakkad District, Kerala, 678531, India"
Sub Center Kovikathumkadavu,hospital,10.1623196,76.1872162,"Sub Center Kovikathumkadavu, Vypin - Pallippuram Road, Cherai, Kochi, Ernakulam District, Kerala, 683514, India"
"East Block , Medical Trust Hospital",hospital,9.9644688,76.2884556,"East Block , Medical Trust Hospital, Sahodaran Ayyappan Road, Pallimukku, Ernakulam South, Ernakulam, Kanayannur, Ernakulam District, Kerala, 680016, India"
"Family Health Center, Peruvemba",hospital,10.7028783,76.6853019,"Family Health Center, Peruvemba, Peruvemba road, Peruvamba, Palakkad, Palakkad District, Kerala, 678531, India"
Ahalia Eye Hospital,hospital,9.9933803,76.3144506,"Ahalia Eye Hospital, Salem - Kochi - Kanyakumari Road, Pallinada, Ernakulam, Kanayannur, Ernakulam District, Kerala, 680019, India"
Nayarambalam Primary Health Center,hospital,10.0572971,76.2181225,"Nayarambalam Primary Health Center, Vypin - Pallippuram Road, Thekkinezhath, Nayarambalam, Kochi, Ernakulam District, Kerala, 682509, India"
Susrutha Eye Hospital,hospital,10.0558672,76.2151066,"Susrutha Eye Hospital, Vypin - Pallippuram Road, Thekkinezhath, Nayarambalam, Kochi, Ernakulam District, Kerala, 682509, India"
ESI Dispensary,hospital,10.0479327,76.2202664,"ESI Dispensary, Vypin - Pallippuram Road, Maniyan thuruth, Njarackal, Kochi, Ernakulam District, Kerala, 682055, India"
Community Health Centre Malayidamthuruthu,hospital,10.0669091,76.410449,"Community Health Centre Malayidamthuruthu, Pukkatupady-Perumbavoor Road, Kunnathunad, Ernakulam District, Kerala, 683547, India"
Community Health Centre Vengoor,hospital,10.1412957,76.5494889,"Community Health Centre Vengoor, Ambalam-Nayarangadi Road, Kunnathunad, Ernakulam District, Kerala, 683546, India"
Community Health Centre Anthikkad,hospital,10.453137,76.1145664,"Community Health Centre Anthikkad, vilakkumkal mangattukara anjangadi road, Anthikkad, Thrissur, Thrissur District, Kerala, 680642, India"
Family Health Centre Kondazhy,hospital,10.7267588,76.3958593,"Family Health Centre Kondazhy, Sri Kirathaparvathy Road, Talappilly, Thrissur District, Kerala, 679106, India"
Karuna Medical College Chittur,hospital,10.6804121,76.7756572,"Karuna Medical College Chittur, Chittur-Vannamada Road, Chittur, Palakkad District, Kerala, 678101, India"
Udaya Ayurveda Hospital,hospital,10.7475773,76.6494532,"Udaya Ayurveda Hospital, Nila Nagar Road, Ambalappuram SC Colony, Yakkara, Palakkad, Palakkad District, Kerala, 678001, India"
Lurde Hospital Mannuthy,hospital,10.5237003,76.2627961,"Lurde Hospital Mannuthy, Mannuthy Urakkam Road, Nadathara, Thrissur, Thrissur District, Kerala, 680751, India"
C H C,hospital,9.977367,76.4270432,"Covid Health Center, Ashupathripadi - Choyikaramukal Road, Puthencruz, Kunnathunad, Ernakulam District, Kerala, 682310, India"
"Community Health Center, Pazhambalacode",hospital,10.6924312,76.4526706,"Community Health Center, Pazhambalacode, Alathur-Kazhani-Pazhambalakode Road, Kammanthara Colony, Tarur, Alathur, Palakkad District, Kerala, 678544, India"
Government Ayurveda Hospital,hospital,10.1866522,76.4806448,"Government Ayurveda Hospital, Malayattoor Road, Aluva, Ernakulam District, Kerala, 683574, India"
Lakshmi Homeo Clinic,hospital,10.1143369,76.3330517,"Lakshmi Homeo Clinic, East Kadungalloor, Manakkalathetta Colony, Valavan Mali, Aluva, Paravur, Ernakulam District, Kerala, 683110, India"
Palliative care,hospital,10.0189607,76.6275365,"Palliative care, Vazhakkulam-Kothamangalam route, Varappetty, Kothamangalam, Ernakulam District, Kerala, 686691, India"
Sree Krishna Medicals,hospital,10.1148171,76.3302021,"Sree Krishna Medicals, East Kadungalloor, Manakkalathetta Colony, Valavan Mali, Paravur, Ernakulam District, Kerala, 683208, India"
"Saffire Medical Centre, Thiruvilwamala",hospital,10.7331167,76.4292577,"Saffire Medical Centre, Thiruvilwamala, Temple Road, Thelakkattukunn Colony, Thiruvilwamala, Talappilly, Thrissur District, Kerala, 680588, India"
Police Hospital Kallekkad,hospital,10.7854572,76.5996625,"Police Hospital Kallekkad, Palghat-Ottappalam-Shoranur Road, Nurani, Edathara, Palakkad, Palakkad District, Kerala, 678611, India"
Aripalam Health Center,hospital,10.2999558,76.1941697,"Aripalam Health Center, vellangallur-mathilakam road, Vellangallur, Mukundapuram, Thrissur District, Kerala, 680662, India"
Homeo Hospital,hospital,10.1028148,76.2501271,"Homeo Hospital, Indiraji Road, Koonammavu, Paravur, Ernakulam District, Kerala, 683518, India"
K. Sreedharan Vaithyan Ayurveda Clinic,hospital,10.1428947,76.4345071,"K. Sreedharan Vaithyan Ayurveda Clinic, Nadukapunja road, Kanjoor, Aluva, Ernakulam District, Kerala, 683575, India"
tesla hospitals,hospital,10.4287747,76.2874961,"tesla hospitals, Chimminy Dam Road, Amballur, Mukundapuram, Thrissur District, Kerala, 680302, India"
"Primary Health Sub Center,Pazhampallichal",hospital,10.0589606,76.8382396,"Primary Health Sub Center,Pazhampallichal, Kochi - Dhanushkodi Road, Pazhambillichal SC Colony, Ozhividuth Colony, Irumbu Palam, Devikulam, Idukki District, Kerala, 685561, India"
Homely Dental Care,hospital,10.3761349,76.1578775,"Homely Dental Care, Irinjalakuda Road, Kattoor, Mukundapuram, Thrissur District, Kerala, 680678, India"
Homeopathy Hospital,hospital,10.3775663,76.1486352,"Homeopathy Hospital, Kattoor Edathiruthy Road, Chuloor, Kodungallur, Thrissur District, Kerala, 680703, India"
Fedra Hospital Karanchira,hospital,10.4017736,76.1584421,"Fedra Hospital Karanchira, Karanchira Road, Mukundapuram, Thrissur District, Kerala, 680102, India"
Neethi Clinic,hospital,10.3795055,76.151928,"Neethi Clinic, Irinjalakuda Road, Kattoor, Mukundapuram, Thrissur District, Kerala, 680702, India"
St Joseph Hospital Manjummel,hospital,10.0602094,76.3013527,"St Joseph Hospital Manjummel, Glass Factory Road, Manjummel, Paravur, Ernakulam District, Kerala, 683501, India"
Punarjani De-addiction & Rehabilitation Centre,hospital,10.6033835,76.2396563,"Punarjani De-addiction & Rehabilitation Centre, Athani Poomala Road, Mulakunnathukavu, Thrissur, Thrissur District, Kerala, 680581, India"
കടവത്ത് വൈദ്യം,hospital,10.6028862,76.1871157,"കടവത്ത് വൈദ്യം, Mundur-Kottekkad, Kuriyalpalam Colony, Avanoor, Thrissur, Thrissur District, Kerala, 680596, India"
ADITHYA MEDICAL AND REHABILITION CENTRE Pvt. Ltd,hospital,10.5018831,76.2159653,"ADITHYA MEDICAL AND REHABILITION CENTRE Pvt. Ltd, koorkkanchery-chiyyaram road, Kuriyachira, Koorkanchery, Thrissur, Thrissur District, Kerala, 680007, India"
Wadakanchery Digital X-Rays,hospital,10.6649422,76.2518177,"Wadakanchery Digital X-Rays, Kodungallur - Shornur Road, Ottupara, Wadakkancherry, Talappilly, Thrissur District, Kerala, 680582, India"
Shivada Ayurvedic Hospital,hospital,10.7521454,76.6875326,"Shivada Ayurvedic Hospital, Palakkad-Chittur Road, Palakkad, Palakkad District, Kerala, 678001, India"
Amrita Institute Of Science And Technology,hospital,10.0329836,76.2932623,"Amrita Hospital, Peeliyadu Road, Theenmoorthy Nagar, Edappally North, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682041, India"
Sub Center,hospital,10.7058328,76.4906302,"Sub Center, Pannikulambu_Road, Pullad Colony, Chulanur, Alathur, Palakkad District, Kerala, 678674, India"
"Primary Health Centre, Kadayirippu",hospital,10.0041894,76.4565847,"Primary Health Centre, Kadayirippu, kolenchery road passing through kadayiruppu, Kariyattukunnu colony, Kadayiruppu, Kunnathunad, Ernakulam District, Kerala, 682311, India"
Government Model Homoeo Dispensary Kodikulam,hospital,9.9823299,76.7400445,"Government Model Homoeo Dispensary Kodikulam, parapuzha Road, Parapuzha, Thodupuzha, Idukki District, Kerala, 685582, India"
"Urban Primary Health Centre, Kuthapady",hospital,9.9835441,76.3139575,"Urban Primary Health Centre, Kuthapady, Mahakavi Vailoppilli Road, Palarivattom, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682032, India"
